Date,Sales
11/26/2020,880
11/27/2020,880
11/28/2020,880
11/29/2020,880
11/30/2020,880
12/1/2020,1230
12/2/2020,1230
12/3/2020,1230
12/4/2020,1230
12/5/2020,1230
12/6/2020,1230
12/7/2020,1230
12/8/2020,1230
12/9/2020,1230
12/10/2020,1230
12/11/2020,1230
12/12/2020,1230
12/13/2020,1230
12/14/2020,1230
12/15/2020,1230
12/16/2020,1230
12/17/2020,1230
12/18/2020,1230
12/19/2020,1230
12/20/2020,1230
12/21/2020,1230
12/22/2020,1230
12/23/2020,1230
12/24/2020,1230
12/25/2020,1230
12/26/2020,1230
12/27/2020,1230
12/28/2020,1230
12/29/2020,1230
12/30/2020,1230
12/31/2020,1230
